"region","total_population","percent_white","percent_black","percent_asian","percent_hispanic","per_capita_income","median_rent","median_age"
55013,15749,92,1,1,1,22767,477,48.4
55015,47902,93,0,2,3,27567,515,37.5
55017,61466,95,1,1,1,23952,482,39.8
55019,34552,95,0,0,3,19797,415,37.1
55021,56350,95,1,0,2,26993,590,40.7
55023,16801,96,2,0,1,21346,411,43.4
55025,477748,83,5,4,6,32392,747,34.3
55027,88935,92,3,0,4,23663,576,39.9
55029,27959,96,1,0,2,29154,556,48.7
55031,43907,93,1,1,1,24552,504,39.8
55033,43365,94,1,2,1,21624,552,33.3
55035,97381,92,1,3,2,24826,547,33.1
55037,4587,96,0,0,0,20283,355,47.3
55039,100919,92,1,1,4,25360,532,39.8
55041,9534,83,1,0,1,20578,378,43.4
55043,50716,97,1,0,1,20758,421,36.5
55045,36448,96,1,0,2,26721,504,40.9
55047,19107,95,1,0,3,24973,461,43.6
55049,23646,97,1,0,1,25156,507,40.5
55051,6075,97,0,0,0,21286,394,49.9
55053,20284,88,2,1,2,20778,413,40.3
55055,82778,91,1,1,6,24729,605,37.9
55057,26733,93,1,0,2,23026,475,43
55059,164328,79,6,1,11,26168,670,36.1
55061,20642,96,0,0,2,24574,497,41.2
55063,112819,91,1,4,1,24917,549,35.2
55065,16775,96,0,0,2,22026,413,41.1
55067,20218,96,1,0,1,22025,414,44.9
55069,29075,97,0,0,1,23793,429,44
55071,81678,93,1,2,3,25161,453,42.4
55073,132644,91,0,5,2,25893,524,38.8
55075,42019,97,0,0,1,22999,425,44.8
55077,15421,96,0,0,2,22895,499,46.6
55078,4251,12,1,1,6,14794,200,34.1
55079,937616,55,26,3,12,23740,625,33.7
55081,44053,93,1,1,3,23052,492,38.3
55083,37737,96,0,0,1,24521,438,43
55085,36379,96,0,0,1,28085,508,47.2
55087,174457,90,1,3,3,26965,557,36.7
55089,85945,94,1,2,2,39778,676,42.4
55091,7517,98,0,0,1,24233,430,42.6
55093,40530,96,1,1,1,26313,616,34.2
55095,44310,96,0,0,1,24704,518,42.1
55097,69437,93,0,3,3,24873,520,35.6
55099,14452,97,0,0,2,23125,426,47.4
55101,194736,75,11,1,11,26321,587,38.4
55103,18205,96,0,0,2,21301,463,42.6
55105,159964,85,5,1,7,23926,573,37.5
55107,14855,97,1,0,1,20573,399,45.1
55109,82636,95,1,1,2,31377,704,36.2
55111,60957,93,1,0,4,25452,575,39.9
55113,16615,79,0,0,2,23527,380,46.2
55115,41842,89,0,0,2,22539,453,42.2
55117,115328,88,2,4,5,24976,511,39.4
55119,20557,97,0,0,1,22639,413,41.7
55121,28523,94,0,0,4,23224,421,40.7
55123,29460,97,0,0,1,21618,423,41.2
55125,21750,87,1,0,1,27128,466,49.8
55127,101735,87,1,1,10,26769,637,37.5
55129,16001,96,1,0,0,23221,482,46.7
55131,130206,95,1,1,2,30580,651,40
55133,386130,91,1,3,4,36752,767,41.3
55135,52533,96,0,0,2,23293,497,42.6
55137,24631,92,2,0,5,22002,461,45.4
55139,165032,91,2,2,3,26383,527,37.4
55141,74601,94,0,2,2,24893,453,42
56001,34926,85,1,3,8,25622,585,26.4
56003,11448,90,0,0,8,24486,381,42.1
56005,43179,90,1,1,7,31968,720,31.8
56007,15624,81,1,1,16,26122,534,39.7
56009,13404,91,0,0,6,27656,509,39.7
56011,6761,98,0,0,2,24520,507,44
56013,38875,72,0,1,5,24173,450,38.7
56015,12844,88,0,0,9,23753,386,43.6
56017,4720,97,0,0,1,25269,406,48.9
56019,8307,94,0,1,3,26753,557,46
56021,89221,81,2,1,13,27406,565,36.8
56023,17447,94,0,0,4,24421,639,37.5
56025,73520,89,1,1,7,28235,541,37
56027,2430,90,1,0,6,22885,353,45.2
56029,27574,93,0,0,5,26203,504,43.9
56031,8655,93,0,0,6,24185,422,46.4
56033,28380,93,0,1,3,26756,558,43.1
56035,9322,81,0,1,12,31433,765,39.5
56037,42266,82,0,1,14,30961,690,33.1
56039,20802,84,0,1,13,42224,868,35.7
56041,20537,89,0,0,8,24460,487,34.2
56043,8271,84,1,1,12,28557,385,42.2
56045,7066,94,0,1,3,28463,443,42.3
